Feature.ID,BS1,BS2,BS3,BW1,BW2,BW3,kingdom,phylum,class,order,family,genus,species,Consensus
c5bcf28d356aa7bed19992c006ba5504,0,3,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporales_fam_Incertae_sedis,g__Pseudorobillarda,s__Pseudorobillarda_sp,0.75
cbd37cce7f027bb762c55ea0d6acc5f6,0,3,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.7
db79c8a07e737cf6849a0063213fa87d,0,3,0,0,0,0,k__Fungi,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,0.636
ad2932ef4d51376f3a0ac7e3e3ebb0da,0,3,0,0,0,0,k__Fungi,,,,,,,0.75
bec88792fc3934e14a37b757ef3cd41a,0,0,3,0,0,0,k__Fungi,,,,,,,0.6
be5d42d1e5649c334517597ede525007,0,0,3,0,0,0,Unassigned,,,,,,,0
ce574c1b31880b0135a5efc2a7ea82f6,0,0,3,0,0,0,k__Fungi,,,,,,,0.6
598311171fc804800f9cab8d8aa516f8,0,0,3,0,0,0,k__Fungi,,,,,,,0.75
06e551d4a526d4fa1c071f3f09b95199,0,0,3,0,0,0,k__Fungi,,,,,,,0.8
f8aefe992a5b966a078633fb69dea911,0,0,3,0,0,0,k__Fungi,,,,,,,0.75
e8bf7432b003dbee8dafd4a21278f436,0,0,0,3,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
be6c4b86773574ddb58655d484c1a13d,0,0,0,3,0,0,Unassigned,,,,,,,0
40622d96a4c3697500dcb7524ad27f84,0,0,0,0,3,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
b6e55d3c957db174ee93e6878861d0af,0,0,0,0,3,0,k__Fungi,,,,,,,0.667
af4f3d5e41d9c34f43c4094e768cf2dc,0,0,0,0,3,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
ce785845dbf993b5c162e0e8b0157451,0,0,0,0,3,0,k__Fungi,p__Basidiomycota,c__Malasseziomycetes,o__Malasseziales,f__Malasseziaceae,g__Malassezia,,0.6
6b37748d3be899fb05a1a6cca12815e0,0,0,0,0,3,0,k__Fungi,,,,,,,0.571
d9f2e7718dd5a53bdda3bc5d9e0ecb50,0,0,0,0,3,0,Unassigned,,,,,,,0
80157266c14095b7caf1643879479790,0,0,0,0,0,3,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
2d15a673eaa008c09f04cf3f0c9447f5,0,0,0,0,0,3,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Articulospora,s__Articulospora_sp,0.545
ba3eef8c4ca5d9ad1e5bbdf7d8686557,0,0,0,0,0,3,k__Fungi,,,,,,,0.667
8da2d0e51f5ca667f81ddcd0700c921b,0,0,0,0,0,3,k__Fungi,,,,,,,0.667
88ba612f7c1111e7919d876f8927f667,0,0,0,0,0,3,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Meruliaceae,g__Phlebia,,0.545
99fb93b3b3c492c1f6f441698d9f198a,0,0,0,0,0,3,k__Fungi,,,,,,,0.6
e96a964b6e39bf743e6a62ee3279ed09,2,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
050a4b3a589e2e11347cd0b551c11e28,2,0,0,0,0,0,Unassigned,,,,,,,0
28c9ac2ecfeec839e2847a4219612fb9,2,0,0,0,0,0,k__Fungi,,,,,,,0.6
add142366498ff7e699eda79c18bb03d,2,0,0,0,0,0,k__Fungi,p__Basidiomycota,,,,,,0.571
69b9165396aa5d72a3bd190207ab94b1,2,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
5cd4248c9004a9eb0a1f38426684ef3d,0,2,0,0,0,0,k__Fungi,,,,,,,0.667
ac77205c0097b8abc1b129a290b7d8f8,0,0,2,0,0,0,k__Fungi,,,,,,,0.75
bbbe1b7edd6ccc6fb096d83b772074b1,0,0,2,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Peniophoraceae,g__Peniophora,,0.636
fc301af16d706cafc63215a4328031a9,0,0,2,0,0,0,k__Fungi,,,,,,,0.75
d74ab7d2b336a507219655bbc5c8af07,0,0,2,0,0,0,Unassigned,,,,,,,0
0338e0e97ee05b3f828a167e7c262cff,0,0,0,2,0,0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0.667
cd80bee3123fb337c327a3a70c79cc0b,0,0,0,2,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
05cfd56c9e05a380f58281e3b83cab0f,0,0,0,2,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
67cf8b37840048d961f193b59f83f7cd,0,0,0,2,0,0,Unassigned,,,,,,,0
e88345dfeb9761277121d930743d47ef,0,0,0,2,0,0,k__Fungi,p__Ascomycota,,,,,,0.714
961185de0521e1a29114e574524ee24c,0,0,0,0,2,0,Unassigned,,,,,,,0
708b9a8db643dd36192b21aec940010e,0,0,0,0,2,0,k__Fungi,,,,,,,0.571
b73303f2e9ff3765dc34b8a24e580769,0,0,0,0,2,0,Unassigned,,,,,,,0
112cf1f5fe4881c14a4c3b11053c2abd,0,0,0,0,0,2,k__Fungi,,,,,,,0.6
0208bca7bd2fb37a1546412ce46c3eee,0,0,0,0,0,2,k__Fungi,p__Ascomycota,,,,,,0.571
f20955263ef64d296e71eba15b258bfa,0,0,0,0,0,2,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,,,,0.545
7bd141943b694776406e091cc4a42739,0,0,0,0,0,2,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Clitopilus,s__Clitopilus_sp,0.727
f7b4eb2198c1f895ed69c1d88e4f47dc,0,0,0,0,0,2,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
ee6da9d919c9f6b6d41bbdf5a9e9b8e7,0,0,0,0,0,2,Unassigned,,,,,,,0
faa2edac550e8dc5fc923addc808ec31,0,0,0,0,0,2,k__Fungi,,,,,,,0.571
