Feature.ID,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3,kingdom,sub_kingdom,phylum,class,order,family,genus,species,Consensus
b9894de32a8f0ea7fbc665349b9d0ccb,0,0,0,21,88,0,33,36,0,0,20,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,Acidovorax_sp.,0.6
ce94cbf0fb97e632bfb1de3ac8718dc3,42,29,114,0,0,0,0,12,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Bosea_sp.,0.7
eee7a9b96ea2c570f7c854ed30620a03,0,0,0,65,16,16,22,14,19,0,15,29,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella_sp.,1
010f8e5e65a83cb93f3c2f4f4d5dfeae,24,90,31,0,0,0,24,0,0,0,0,27,Unassigned,,,,,,,,1
6ca51c6c703222af72c7edf181fae6a2,70,21,5,7,13,3,11,29,31,0,0,5,Unassigned,,,,,,,,1
c9ecf533be9f6e55550c74607b13e027,0,83,0,0,0,0,58,22,0,0,0,29,Unassigned,,,,,,,,1
cc8cc822faf8fff10b37306e4f4faa43,64,0,39,0,0,0,31,46,0,0,0,12,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.7
702b592a50682942dd28b6364934368d,49,103,35,0,0,0,0,0,0,0,3,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobiaceae_X,Verrucomicrobiaceae_X_sp.,1
ac66b8536f33319aedc4640da5e557b1,17,172,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
d307177e6bfb5b0741e308fc8c84ff4e,0,0,0,0,17,16,0,56,88,11,0,0,Bacteria,Bacteria_X,Gemmatimonadetes,Gemmatimonadetes_X,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_sp.,0.667
55836818867d4e97f9b26b22af0f9f25,56,132,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,Blastopirellula_sp.,1
179d2121e74fd25c696df9d434034302,53,88,46,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula_sp.,0.667
828ba2f7477c2a3eaece8bcca56ac9cf,105,21,24,0,0,0,0,26,0,0,0,11,Bacteria,Bacteria_X,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_X,Anaerolineaceae_X_sp.,1
7702e3241a84fdb427e9bebf4c8675fc,42,19,19,13,10,8,0,33,17,11,6,8,Unassigned,,,,,,,,1
a16b837199c0f9a5c3bc3d8e66b25714,0,0,0,15,20,96,0,38,0,17,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_sp.,1
5e22104ebbf48e1cab8851d29958af0a,0,0,0,109,9,7,7,0,35,10,0,8,Unassigned,,,,,,,,1
a7f1d43ffd22726c71879ec21af81b6b,0,0,17,20,13,35,6,18,20,0,51,4,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_sp.,0.8
94af3d9c673320d255ad963720341bb3,25,0,0,18,27,52,0,48,14,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,1
2e8d872d0a1fc07c90a2acfdfef1a80c,80,56,48,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_sp.,0.6
2ea0a6d8ebe0630afa7a9f94ad515a35,80,50,0,0,0,4,50,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,,,0.833
080974e1545f0d57b69730cce1e8d2fc,0,0,13,55,0,78,0,0,37,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia_sp.,1
5240f30b468af1c99403c575764a9780,0,0,0,10,0,16,5,106,23,23,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,Singulisphaera_sp.,0.833
0657f1176c54857ccc18b69b469ae93d,0,0,0,35,57,0,29,19,16,0,9,18,Unassigned,,,,,,,,1
963b95a4b18a804c103c8df344d9b7cb,91,41,34,0,0,0,0,16,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylomonas,Methylomonas_sp.,0.6
3c2a6cf61fed790e85fb9c1902d79333,98,15,17,0,0,0,19,23,0,0,0,9,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Sva0485,Sva0485_X,Sva0485_XX,Sva0485_XX_sp.,1
13b2d52f7c3db2075064fe1bb295f35a,0,0,0,101,0,0,0,43,0,0,0,37,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,0.9
45e947defc84800ad7131741d5f3996d,41,0,0,0,0,34,0,42,63,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
4c32da5df7e71470990d6c0029036095,53,82,45,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Haliangium_sp.,0.889
0fbc9d5cd5d717b0118696ab74bab47c,0,60,0,25,0,23,0,12,38,0,0,21,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_X,Rubinisphaeraceae_X_sp.,1
351a48c9a720351e39ae1702ef42fcd9,154,25,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,Sva0996_marine_group_sp.,0.667
2d9cb874430f4c49f192c953ade0c13a,0,0,0,37,31,56,14,0,13,0,11,16,Unassigned,,,,,,,,1
097be052a5d26fac53d9bf984bc4d708,0,0,0,18,51,16,16,0,10,0,12,55,Unassigned,,,,,,,,1
15ae08230422b59e8daa25b3da62523a,107,52,19,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
5d122a517ef98f970ea84349d9cb046a,71,19,88,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_sp.,1
642ba092ae2228a4e274642a100bfe2c,2,0,0,30,14,9,11,18,8,52,18,15,Unassigned,,,,,,,,1
0364954506e38bdace48e1de75c7ce98,91,62,24,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_X,Rubinisphaeraceae_X_sp.,1
8c8e575e8efbc43c5acf3dc8952a8509,105,37,23,0,0,0,0,6,0,0,6,0,Unassigned,,,,,,,,1
578e880e513493a42c2f6b316afae4bb,0,0,0,9,0,0,0,13,53,0,35,66,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus_sp.,0.7
cab81dc4d48e1d832c050e098f0655b5,0,0,0,0,0,73,19,0,29,0,0,55,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_X,SM2D12_X_sp.,1
1ddd224af3d0e2a00c0abbcee23e73c0,68,108,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,,,,1
66b5b62e09bcc663809063e81a9ce864,0,95,0,22,11,0,0,48,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Clostridium_sensu_stricto_1_sp.,0.8
15816dd74b2f558024ac2e114bab9f1e,0,0,0,4,0,143,0,14,0,0,0,15,Unassigned,,,,,,,,1
f8e0d4aab7af09d41e75d644e5ad8598,28,0,0,6,15,0,0,44,27,34,21,0,Unassigned,,,,,,,,1
1677f6f6e1087cb6535f6f43bbe96be7,107,0,26,0,0,0,0,42,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,,1
9be01adabb485c67d986b416c0a36955,0,0,0,44,0,0,2,42,79,0,0,7,Unassigned,,,,,,,,1
ebccf77b029f04817e600176d81dc28f,71,41,10,0,0,0,0,44,0,0,0,8,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Luteolibacter_sp.,0.8
63660bc8be7a041eded8c664c92fdec8,0,0,4,12,0,98,10,30,0,4,16,0,Unassigned,,,,,,,,1
33ea903e83dc63ecc2974c21d488ba6b,87,86,0,0,0,0,0,0,0,0,0,0,Eukaryota:plas,Stramenopiles:plas,Ochrophyta:plas,Bacillariophyta:plas,Bacillariophyta_X:plas,,,,1
676f045c657a772d6af38656e730dcbc,68,85,17,0,0,0,3,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter_sp.,1
ebc2e3ef83caf3806d07f22de89c8b53,100,35,20,0,0,0,0,11,0,6,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,,,0.778
ace4b9ab66652bbfaa93feb9208076a4,94,19,20,0,0,0,0,39,0,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Luteolibacter_sp.,0.8
b58035786e685bc91d18bbaa8a6b75b0,158,0,14,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
992c5f1456807a87d3400e763c652b5b,22,130,19,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,Sva0996_marine_group_sp.,1
7a43d82321462b4a60e4817fa721fa2f,32,103,36,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
359436ae1498f268f98a4fbdaf0a2496,99,37,35,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
f85f5cea1f724ab9fd8cc903ef19cc98,0,0,0,28,35,0,31,0,0,4,0,73,Unassigned,,,,,,,,1
f1b5ade42c90eaff6437ed1b0ded0a32,0,0,0,0,39,78,47,0,6,0,0,0,Unassigned,,,,,,,,1
c7ed46cb3c969a7278d1975c080fb194,73,47,21,0,0,0,23,0,0,0,0,6,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium_sp.,1
3b7f5e864a68cd2b1e16145e1a906b19,0,0,74,0,53,0,0,0,0,0,43,0,Unassigned,,,,,,,,1
a85e320f5d1a91da2b0b1b16d1c50130,0,0,0,18,0,21,0,28,59,12,17,14,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839_X,A0839_X_sp.,1
f26da3dc76f54ff34079ec74db612750,0,0,0,0,169,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp.,1
78ee3c165b392c0b5f72484ed64eb845,21,51,55,0,0,0,21,0,0,0,0,20,Unassigned,,,,,,,,1
7884810b893661df1633eb947db68fbc,119,49,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sp.,0.9
90adbcf2f65f53ae16cbd8c9a6bae176,33,0,18,0,0,33,0,0,71,0,11,0,Unassigned,,,,,,,,1
7c8e7bc6c5f5e27b484cd8d875799d6d,44,118,4,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,,,,,1
9f619cfc2a36291096bfcefa704e99fd,35,76,55,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
bfc51677e48f9dac7872f0bdbdcff3cb,0,0,0,26,16,38,11,0,74,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter_sp.,1
3259ac7b2eed429ef8bf8587c45e9b3f,79,31,22,0,0,0,0,31,0,0,0,0,Unassigned,,,,,,,,1
2ddefdff8827ace4ab446eb5d95b7c99,95,29,14,0,7,0,0,18,0,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_X,NS9_marine_group_X_sp.,1
a56f090b356b86085f5c9c65ec5a1b64,0,0,0,27,0,0,0,0,0,0,0,134,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,0.6
0803eb4a64aaed74120b4f15df80973b,39,16,18,42,0,17,0,0,28,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,1
5ce1ed9804fe0243177e469a9eb6ed7d,0,0,0,22,24,20,13,64,17,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
657621942452545bc829d0daca367aa1,0,0,39,121,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,Raoultella_sp.,0.6
9a6fae8bd3678c7066f58819f249dd83,157,0,0,0,0,0,0,3,0,0,0,0,Eukaryota:plas,Stramenopiles:plas,Ochrophyta:plas,Xanthophyceae:plas,Xanthophyceae_X:plas,Xanthophyceae_XX:plas,Vaucheria:plas,Vaucheria_litorea:plas,0.75
e45bbeaae010777aa85132ef96e5e235,0,0,0,28,0,11,0,0,42,23,32,23,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,Gemmata_sp.,1
6d2474366fe893381dd5a2bee676733d,0,103,56,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
f661b414b352c573d401768cb86e7ade,0,92,28,0,0,0,0,0,38,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Serratia_sp.,0.6
98607d6b0ed7911b118a33600225e4df,0,0,0,0,0,49,0,87,22,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium_sp.,0.8
6f1a09c7ab10c279876307df1625ddc8,15,55,31,12,0,8,14,0,18,0,5,0,Unassigned,,,,,,,,1
ae348ccc64550994542597559ac0042d,0,158,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp.,1
21c966d6a187ebe899d308a7f82245f4,36,43,78,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
41bd5e61eb136cbd2069905783640513,28,30,99,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,endosymbionts,endosymbionts_sp.,1
91b20e2a7757ad144f4637c8eb6ed8ca,0,0,0,42,6,22,10,0,32,18,16,10,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,Ochrobactrum_sp.,0.6
b8a639761487c1f89f0fb5eccd6ea0ec,31,41,18,0,0,0,8,30,10,0,0,18,Bacteria,Bacteria_X,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_X,Anaerolineaceae_X_sp.,0.75
9bb1ab26ae0db13e74f4e42ccb8e0b05,73,50,14,0,0,0,0,19,0,0,0,0,Unassigned,,,,,,,,1
51eb3b07bb3c030ee0a7ebcfd8a7cf15,63,32,49,0,0,0,0,12,0,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Luteolibacter_sp.,1
7c3c00d65ffc08e2329420216d3694f1,50,15,26,0,6,0,9,28,0,0,6,16,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,,1
9a838c0160893bcf4937a68da2ede8bb,7,5,9,56,7,21,14,0,10,6,13,7,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_sp.,1
52485ed67d0c13d3a9684ca390798047,0,0,0,26,7,6,4,13,98,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,1
0ab088681838ad77f2ce7cec31fd6080,0,28,0,40,0,0,0,0,86,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,Polaromonas_sp.,0.7
fa4a7e571f257af57855578be4ba0702,66,0,33,0,0,0,11,25,19,0,0,0,Bacteria,Bacteria_X,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionia_X,Thermodesulfovibrionia_XX,Thermodesulfovibrionia_XXX,Thermodesulfovibrionia_XXX_sp.,1
907b9fd6784302571bdd05db8c9fbecb,20,18,22,17,0,12,8,29,19,9,0,0,Unassigned,,,,,,,,1
e24c796640c2e6b7c8eb5444b3a9650b,38,37,10,3,0,0,0,31,13,18,0,4,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,Sva0996_marine_group_sp.,1
3a3fb7276744128db4d19df9a54aa035,0,0,0,0,31,46,0,0,76,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,1
7c73cbca97648297cf02d4bbd4c82aeb,60,0,0,0,0,0,16,50,27,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,Methylocystis_sp.,0.7
783de132db65c9afb1cda3eea4682569,66,87,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
bc23203c02456c1e3d2f43bdc7e6b47b,72,81,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,,0.7
0471a49baf4a85e372519a9e26d10f24,69,25,12,0,0,0,0,36,0,0,0,11,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,,0.6
ac9ddfc82435b40347b30a8ae42277cf,0,0,12,83,42,0,0,16,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Micrococcales,Microbacteriaceae,,,0.9
6060027f16f5694ebf22379c6a9a6d43,111,0,0,0,0,0,0,35,0,0,0,7,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,Desulfatiglans_sp.,1
0b4daf6514995c794c761025e3c458c8,53,6,26,0,9,5,0,29,20,4,0,0,Unassigned,,,,,,,,1
a9fa113857b4aaa313f5930116a91a83,81,0,0,0,0,0,7,45,16,3,0,0,Unassigned,,,,,,,,1
f38e46ea58389dbd71df280291672e0c,34,0,0,9,26,24,18,0,8,7,26,0,Unassigned,,,,,,,,1
ff60ab7c176ec7bd3a4d4639dc9264a3,34,118,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylomonas,Methylomonas_sp.,0.6
23a8f7b5fbd32d104bb759ba92564b08,75,62,0,15,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_X,Rubinisphaeraceae_X_sp.,1
47654560bb1ea6126100e45a46898ded,31,37,70,14,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
d2da66f2b8d8edc3673d3dfba7f34b59,123,9,17,0,0,0,0,0,0,0,0,3,Unassigned,,,,,,,,1
3e05dfb98cf82130fcf8847730c01037,30,0,122,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
578e157d8d0fa09ec927b639c4aa853b,152,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
e0588ccc3b0228ecb1126acfd35faf98,0,0,0,56,0,28,0,0,49,0,0,18,Unassigned,,,,,,,,1
321d8c377bf803308dfe0c62b92a1e73,29,67,55,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
4af825c35867ff0229f48c4e0d858ea8,0,0,0,102,0,34,0,0,0,0,0,15,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax_sp.,0.6
a9bae39959424a22dd53b4f2a7744ddf,0,0,0,32,0,0,0,0,107,0,0,11,Bacteria,Bacteria_X,Gemmatimonadetes,Gemmatimonadetes_X,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_sp.,1
7bd6a1fd1fc89fee785a10746a412840,89,0,30,0,0,0,28,0,0,3,0,0,Archaea,Archaea_X,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_sp.,0.667
9ed880f3122bc3d184664b50c6b7bb6a,45,0,0,0,21,0,0,84,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,,,,,1
86ac98e9a96f681d64956a37259e5c56,0,67,28,29,0,0,25,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga_sp.,1
e23f2b797a1675eaa9ceb0244fe64ccd,78,37,21,0,0,0,0,0,0,0,0,13,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylomonas,Methylomonas_sp.,0.6
87282c447d4fb3405e5bf5949aaf55ef,0,0,0,0,0,0,0,0,0,0,149,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp.,1
2409506e9a2a1977187b8d8c48871f5b,36,13,6,12,0,0,64,6,0,0,0,11,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,Acetobacterium_sp.,0.833
893f42bc4b635caec0a88f2baca9b362,0,15,0,17,11,17,11,12,14,10,25,15,Unassigned,,,,,,,,1
a67bf7a0ce3bba3a549ca273a2134f76,57,60,18,0,0,0,0,12,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Schlesneriaceae,Planctopirus,Planctopirus_sp.,1
a32cc2754b752c849cff622f191efbeb,0,0,0,0,24,0,0,0,0,0,107,16,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp.,1
df78ce0cf8112b7844d51db1c0f2b33f,147,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
5c235b19d39bd349b6bc04d3aa111e91,0,0,0,0,20,0,34,0,8,20,15,49,Unassigned,,,,,,,,1
51bde96c4e49f9f49275bc07ccfcd51e,27,118,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,0.9
9ba92360935efcbfaa93059cba980194,0,60,40,0,0,0,0,0,16,0,0,28,Unassigned,,,,,,,,1
e30248965aaeb8d047332bc615c00b5b,81,63,0,0,0,0,0,0,0,0,0,0,Eukaryota:plas,Stramenopiles:plas,Ochrophyta:plas,Bacillariophyta:plas,Bacillariophyta_X:plas,Bacillariophyta_XX:plas,Bacillariophyta_XXX:plas,Bacillariophyta_XXX_sp.:plas,0.7
8c61e5b2b0077b2ead0e39a0e42f7839,60,44,0,0,0,0,0,40,0,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Luteolibacter_sp.,0.8
98bc6955d011fee152cbfcdb49433f39,0,0,0,35,11,10,12,9,45,0,0,21,Unassigned,,,,,,,,1
16c47ada4d474847f242f05a150020a0,16,0,0,17,0,14,0,17,44,19,16,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,,,1
0641e0f1007c8f7bd1b99d37880f0b26,0,6,14,50,0,37,0,0,36,0,0,0,Unassigned,,,,,,,,1
9cbb07612ff60840da663312681e04f9,22,38,59,0,0,10,14,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp.,1
9efb0a5c4c05d42f877d569486c0ff8a,109,34,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
af7a864ef8eec0df347c87500b3eeca1,57,0,0,0,0,0,0,86,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,1
2aaf44c0f75d718b4b0bcdf88eacce65,35,57,32,0,0,18,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
33ab125b16a625f071c96092ffb55016,0,0,0,42,0,36,39,0,0,0,25,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga_sp.,1
3e6006f2f858d7271b2abda7818a60b0,0,10,103,0,0,0,0,0,28,0,0,0,Bacteria,Terrabacteria,Cyanobacteria,Cyanophyceae,,,,,1
9f3605316968fc83037351d0c9b69a42,41,100,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,1
2e394cb0cbdc7b6fad00ba15bce2069d,63,18,49,0,5,0,0,0,0,0,0,6,Unassigned,,,,,,,,1
eb96193d5ca31a5991151a4677340887,0,0,141,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,1
4ab7d17d322bc23d452e49d679270147,27,0,114,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_sp.,1
d21c433d733b3964386811ea788b21a3,106,0,35,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
